13 
 126 
   0    3   -8.134229340e+00 
   0    4    2.585351597e-01 
   0    5   -6.886254368e+00 
   0    6   -4.847884799e+00 
   0    7   -8.060709635e+00 
   0    9    6.481546362e+00 
   0   10    3.718518575e+00 
   0   11   -5.398296855e+00 
   0   12   -3.101177095e+00 
   1    0   -3.364003026e+00 
   1    1    1.599663449e+00 
   1    4   -7.862007886e+00 
   1    6    8.239000015e+00 
   1    8    6.778280287e+00 
   1    9   -3.818099985e+00 
   1   10   -4.637619192e+00 
   1   11   -7.757007778e+00 
   1   12    3.264643214e+00 
   2    0    7.485216370e+00 
   2    1   -7.798028848e+00 
   2    2    6.418166670e+00 
   2    4    3.573316220e+00 
   2    5   -8.649532758e+00 
   2    9   -1.529881582e+00 
   2   10    7.734559055e+00 
   2   12   -2.815345060e+00 
   3    0   -3.166055967e+00 
   3    1   -4.266979400e+00 
   3    2   -7.478742786e+00 
   3    3    2.982505660e+00 
   3    4   -3.146505078e+00 
   3    5   -8.929715609e+00 
   3    6   -1.075569587e+00 
   3    7   -1.914751239e+00 
   3    8    8.756573022e+00 
   3    9   -9.971057372e+00 
   3   10   -9.355299567e+00 
   4    0   -2.180623764e+00 
   4    1   -3.335977710e+00 
   4    2    9.788253662e+00 
   4    5   -1.755624642e+00 
   4    6    3.032404022e+00 
   4    7    9.900084210e-02 
   4    9   -3.313032837e+00 
   5    1   -9.755230384e+00 
   5    2   -9.611541383e+00 
   5    3    5.300917052e+00 
   5    4   -4.093921280e+00 
   5    5   -3.034330731e+00 
   5    6    2.713721274e+00 
   5    7   -4.686725385e+00 
   5   10   -8.161616187e+00 
   5   11    7.170185836e+00 
   5   12   -7.607933012e+00 
   6    0    1.504958972e+00 
   6    2   -2.481554020e+00 
   6    5   -1.319867540e+00 
   6    9    8.193303118e+00 
   6   10   -3.783446414e+00 
   6   11    6.591697813e+00 
   7    1   -5.229582561e+00 
   7    2   -9.566158602e+00 
   7    4    4.596778930e+00 
   7    5    7.659080708e-01 
   7    6   -4.984345051e+00 
   7    7    9.825528662e+00 
   7    8   -4.102641294e+00 
   7    9    1.764262516e+00 
   7   10   -5.506149268e+00 
   7   11   -4.549169874e+00 
   7   12    7.008963107e+00 
   8    0   -8.938178958e+00 
   8    1    2.429845760e+00 
   8    2    4.360420480e+00 
   8    3   -8.221094235e+00 
   8    4    3.341795119e+00 
   8    6    5.754136407e+00 
   8    8    1.681459313e+00 
   8    9    7.996327202e-01 
   8   10    8.972440760e+00 
   8   11   -9.516485910e+00 
   8   12   -6.792569033e+00 
   9    0   -5.870823603e+00 
   9    1    3.926148210e+00 
   9    2    7.899491822e+00 
   9    3   -4.273710072e+00 
   9    4    7.076726109e+00 
   9    7    3.658018853e+00 
   9    9    2.670847492e+00 
   9   10    5.386531706e+00 
   9   12   -1.235514765e+00 
  10    0   -4.158073503e+00 
  10    1    5.577595682e+00 
  10    2    4.254561762e+00 
  10    3    9.903280117e+00 
  10    4   -4.791067140e+00 
  10    5   -7.397762389e+00 
  10    6   -7.349198402e+00 
  10    7    9.218533793e+00 
  10    8    7.328296240e+00 
  10    9    6.187323843e+00 
  10   10   -7.662497318e+00 
  10   11    5.860324405e+00 
  11    1   -9.299838134e+00 
  11    2    4.166565069e+00 
  11    3   -1.937968496e+00 
  11    4    8.009785247e+00 
  11    5   -6.331776420e+00 
  11    6   -7.526877714e+00 
  11    7    2.808996941e+00 
  11    8    1.016297299e+00 
  11    9   -8.078535749e-01 
  11   10   -6.782312587e+00 
  11   11   -3.651260737e+00 
  11   12    4.875269291e+00 
  12    0    8.724792227e+00 
  12    1   -7.962865321e+00 
  12    2   -6.479821127e+00 
  12    3    9.368914717e-01 
  12    4   -6.299756138e+00 
  12    5   -9.705887356e+00 
  12    6   -4.842016861e+00 
  12    7   -1.877576064e+00 
  12    8   -8.330415949e+00 
  12   11   -5.361198735e+00 
  12   12   -4.599852496e+00 
 9 
   0    3.744934033e+00 
   1   -3.974059852e+00 
   2    4.741765988e+00 
   3    7.934223655e+00 
   4   -6.261457301e+00 
   5   -8.611738735e+00 
   6    1.382168761e+00 
   7   -2.627806536e+00 
  10   -9.584290771e+00 
