  17
     225
   0    0  1.465644938000000e+000
   1    0 -6.175791560000000e+000
   2    0  5.579751282000000e+000
   3    0 -3.435062651000000e-001
   4    0  8.779639523000000e-001
   5    0 -6.708998663000000e+000
   6    0 -4.898643776000000e+000
   7    0 -8.735753037000000e+000
   8    0  2.921289551000000e+000
  10    0  3.700125376000000e+000
  12    0 -6.086818782000000e+000
  13    0 -1.743825373300000e+001
  14    0 -5.154082229000000e+000
  15    0 -3.832340214000000e+000
  16    0  8.893104149999999e+000
   0    1 -5.323732189000000e+000
   1    1 -2.635513923000000e+000
   2    1 -7.185053630000000e+000
   3    1 -6.316470404000000e+000
   4    1  7.932309325000000e+000
   5    1  3.424495356000000e+000
   6    1 -6.092436252000000e+000
   7    1 -5.736368383000000e+000
   8    1  1.365274135000000e+000
   9    1 -1.482144568000000e-001
  10    1  8.690261669000000e+000
  12    1 -8.905950447000000e+000
  13    1  3.259293271000001e+000
  16    1 -8.282059587999999e+000
   0    2 -6.310973152000000e+000
   1    2  8.137515676000000e+000
   2    2 -2.107828270000000e-001
   3    2  7.562343470000000e+000
   5    2 -7.629760795000000e+000
   6    2  8.247044615000000e+000
   7    2 -8.948456898000000e+000
   8    2  2.682170434000000e+000
  10    2 -7.568461979000000e+000
  13    2 -5.424500861900000e+001
  16    2  3.442170963000000e+000
   0    3  5.066804953000000e-001
   1    3  9.196352503000000e+000
   2    3 -8.673744922999999e+000
   4    3  7.256850381000000e+000
   5    3 -9.179864197000001e+000
   6    3  6.151494914000000e+000
   7    3  4.868205759000000e+000
   9    3 -7.491992324000000e+000
  10    3 -9.666763429000000e+000
  11    3  2.251855653000000e+000
  12    3  7.093038845000000e+000
  13    3 -1.845448474200000e+001
  14    3 -3.789135816000000e+000
  15    3  8.068669567000001e+000
  16    3  3.866911591000000e-001
   1    4 -6.432063983000000e-001
   2    4 -2.445843735000000e+000
   3    4  7.920986843000000e+000
   4    4 -8.828601674000000e+000
   5    4 -8.935890293000000e+000
   6    4 -3.534322380000000e-002
   7    4  1.248170125000000e+000
   8    4 -2.545631473000000e+000
  10    4  4.710955769000000e+000
  11    4 -6.333148989000000e+000
  12    4 -3.859204961000000e+000
  13    4  2.810797587440000e+001
  15    4  9.213233337000000e+000
  16    4 -2.911176257000000e+000
   1    5  3.801560865000000e+000
   2    5  3.396241909000000e+000
   3    5 -7.901871342000000e+000
   4    5 -9.777223987999999e+000
   5    5  7.156814442000000e+000
   6    5 -5.191509793000000e+000
   7    5  1.955855202000000e+000
   9    5  6.817206281000000e+000
  10    5  6.061015702000000e+000
  11    5  2.385307696000000e+000
  13    5  1.557452937900000e+001
  16    5 -1.283877596000000e+000
   0    6  5.415611971000000e+000
   1    6  8.765505601999999e+000
   2    6  1.536273633000000e+000
   3    6 -7.488397261000000e+000
   4    6 -2.431735182000000e+000
   5    6 -3.726108343000000e+000
   6    6  4.396354820000000e+000
   7    6 -9.278743965000000e+000
   8    6  8.001836701000000e+000
   9    6  7.406166685000000e-001
  10    6  8.100447828000000e+000
  11    6 -7.874147418000000e+000
  12    6 -6.591912736000000e+000
  13    6 -1.012092681710000e+002
  14    6  5.635692334000000e+000
  16    6  3.715851635000000e+000
   0    7 -8.120461370999999e+000
   1    7 -6.532149279000000e+000
   2    7  6.376563445000000e+000
   3    7 -6.384619518000000e+000
   4    7  7.260556223000000e+000
   5    7  2.731406641000000e+000
   7    7 -9.726851776000000e-001
  10    7  5.574597310000000e+000
  11    7 -3.152527034000000e+000
  12    7 -7.700772599000000e+000
  14    7  1.596501743000000e+000
  15    7 -8.281962433000000e-001
  16    7 -3.488844204000000e+000
   0    8 -1.409805963000000e+000
   1    8 -2.164237735000000e+000
   2    8  6.639107362000000e+000
   3    8 -3.068673170000000e+000
   4    8 -6.173120368000000e+000
   5    8  3.062411670000000e+000
   7    8 -2.134403384000000e+000
   8    8 -6.062730919000000e+000
  10    8  3.439504386000000e+000
  12    8 -6.655889841000000e-002
  13    8  6.669004010899999e+001
  14    8  9.363753706000001e+000
  15    8  6.270206983000000e+000
  16    8 -2.950134470000000e+000
   0    9  5.206040447000000e+000
   1    9 -1.405654928000000e+000
   2    9 -4.947774470000000e+000
   3    9 -9.410736483999999e+000
   4    9  9.207014374000000e+000
   5    9 -7.469495481000000e+000
   7    9  9.882263280000000e+000
   8    9 -6.421828048000000e+000
   9    9 -4.772739933000000e+000
  10    9 -3.791531295000000e+000
  13    9  7.064010852800000e+001
  14    9 -6.104792242000000e+000
  16    9 -6.335606996000000e+000
   1   10 -7.150061177000000e+000
   2   10 -9.484813657000000e+000
   3   10  6.997142959000000e+000
   4   10  4.575631894000000e+000
   5   10 -8.007512079000000e+000
   6   10 -6.136916262000000e+000
   8   10 -7.702656790000000e+000
  10   10  4.779483894000000e+000
  11   10 -8.156883064000001e+000
  12   10 -2.987951232000000e+000
  13   10  1.031399734760000e+002
  14   10 -9.922778060000001e+000
  15   10 -4.945475732000000e+000
  16   10 -5.194988514000000e+000
   1   11  8.772957107000000e+000
   2   11 -4.259249230000000e+000
   4   11 -3.921803236000000e+000
   6   11 -6.493595521000000e+000
   8   11  3.692855864000000e+000
   9   11 -7.423140443000000e-001
  11   11 -5.504011123000000e+000
  12   11 -7.013651956000000e+000
  13   11 -2.114062794100000e+001
  14   11  1.772294686000000e+000
  15   11  8.847131994000000e+000
  16   11 -5.992551526000000e+000
   0   12 -5.872273140000000e+000
   1   12 -7.022277898000000e+000
   2   12 -6.472475337000000e+000
   3   12 -8.585355170000000e+000
   4   12 -3.592082783000000e+000
   6   12 -1.761817529000000e+000
   7   12 -4.441956998000000e+000
   8   12 -2.187738091000000e+000
   9   12 -1.098715220000000e+000
  11   12 -9.582978726000000e+000
  12   12 -6.183103983000000e-001
  13   12  2.935057158800000e+001
  14   12 -7.613418396000000e+000
   3   13  3.892758791000000e+000
   4   13 -2.753685474000000e+000
   5   13 -1.868706783000000e+000
   6   13 -6.675916455000000e+000
   7   13 -4.619661874000000e+000
   8   13 -9.855112169000000e+000
  11   13 -7.706343096000000e+000
  12   13 -1.832315525000000e+000
  13   13  1.284339832240000e+002
  14   13  7.212300862000000e+000
  15   13 -5.149853503000000e+000
   0   14  5.565486441000000e+000
   2   14 -5.247404784000000e+000
   3   14 -4.498855083000000e-001
   4   14  7.128407590000000e+000
   5   14 -8.789870041000000e+000
   6   14 -2.965766234000000e+000
   7   14  8.447985026000000e+000
   8   14 -4.616499194000000e+000
   9   14 -3.833992540000000e+000
  10   14  7.836653825000000e+000
  12   14  8.278174720999999e+000
  13   14  5.967878983600000e+001
  14   14 -6.610642569000000e+000
  15   14  8.179166560000001e+000
   0   15 -1.523712785000000e+000
   1   15 -9.266029490999999e+000
   2   15  4.133733362000000e+000
   4   15 -2.930221048000000e+000
   5   15 -8.822541868000000e+000
   7   15  5.811045601000000e+000
   8   15 -4.785275390000000e+000
   9   15  2.540568165000000e+000
  11   15 -2.466696146000000e+000
  13   15  5.263802929000000e+001
  15   15 -4.489629815000000e+000
  16   15 -5.505163318000000e+000
   0   16 -6.715106587000000e+000
   1   16  7.290992917000000e+000
   2   16 -8.033704718999999e+000
   3   16 -8.820056963000001e+000
   4   16  6.954182307000000e+000
   5   16  7.390402358000000e+000
   6   16 -6.905547609000000e+000
   7   16 -9.234235413000000e+000
   8   16  5.810302738000000e+000
   9   16 -2.352690152000000e+000
  13   16 -4.319668729100000e+001
  16   16  4.702347266000000e+000
  12
   1  0.0000000000e+000
   2  1.0000000000e+000
   3  2.0000000000e+000
   4  3.0000000000e+000
   5  7.0000000000e+000
   6  9.0000000000e+000
   7  1.0000000000e+001
   8  1.1000000000e+001
   9  1.2000000000e+001
  10  1.3000000000e+001
  11  1.4000000000e+001
  12  1.6000000000e+001
