16 
 192 
   0    1   -5.402903909e-01 
   0    2   -3.376080584e+00 
   0    3    6.570679950e+00 
   0    4    5.308381668e+00 
   0    5    9.022365359e+00 
   0    6    6.910364911e+00 
   0    7   -1.528483605e+00 
   0    8   -5.776953400e+00 
   0    9    9.357733286e+00 
   0   10   -5.142594454e-01 
   0   11    3.268151835e-01 
   0   12   -4.881941941e+00 
   0   13    7.463174349e+00 
   0   14   -5.399736857e+00 
   0   15    9.494070853e+00 
   1    0    9.148815594e+00 
   1    1   -2.907400242e+00 
   1    2   -3.907576644e+00 
   1    3    4.742566043e+00 
   1    4   -6.556336356e-01 
   1    5    4.113683325e+00 
   1   10    8.976128989e+00 
   1   11   -4.436552894e+00 
   1   12    1.769629031e+00 
   1   14   -9.394881864e+00 
   1   15    7.542070505e-01 
   2    1   -4.823349523e+00 
   2    2   -1.252380210e+00 
   2    4    6.471340981e+00 
   2    5    1.056875834e+00 
   2    6   -4.418370560e+00 
   2    7   -6.938227380e+00 
   2    8   -2.466957903e+00 
   2    9    6.026754579e+00 
   2   10    4.477330448e+00 
   2   11   -6.303432441e+00 
   2   12   -4.077558414e+00 
   2   13   -3.426141714e+00 
   2   14    9.929642743e+00 
   2   15   -7.385891930e+00 
   3    0   -6.337923501e+00 
   3    1   -8.867699550e+00 
   3    2   -5.509218592e+00 
   3    3   -9.263257519e+00 
   3    4   -5.068729539e+00 
   3    5   -6.857814252e+00 
   3    6    2.321066304e+00 
   3    7    8.066128807e+00 
   3    8    6.196060953e+00 
   3    9    4.788524748e+00 
   3   10   -5.605879584e+00 
   3   12    4.865628099e-01 
   3   13    1.137732747e+00 
   3   14    3.440246962e+00 
   3   15    8.599848425e-01 
   4    0   -3.620975839e+00 
   4    1   -1.405922040e+00 
   4    3   -2.761292715e+00 
   4    4    2.212403751e+00 
   4    6    6.793556906e+00 
   4   11    6.390964813e+00 
   4   12   -6.460599008e+00 
   4   13    8.599339212e+00 
   4   14    6.208770012e-01 
   4   15   -8.659058473e+00 
   5    0    6.412554011e+00 
   5    1   -2.487698153e+00 
   5    2   -5.862209598e+00 
   5    3   -4.847890651e+00 
   5    4   -7.480349807e+00 
   5    5    9.426246825e+00 
   5    6    1.415782958e-01 
   5    7   -8.623399291e+00 
   5    8    8.571895286e+00 
   5    9   -8.932177797e+00 
   5   10   -5.169284923e+00 
   5   11    3.823190058e+00 
   5   12    7.109735460e-01 
   5   13    5.901547317e+00 
   5   14    9.248281298e+00 
   5   15   -1.482770976e+00 
   6    0   -2.269478066e+00 
   6    5   -5.869135578e+00 
   6    6    4.599649258e+00 
   6    7    1.084298453e+00 
   6    8   -4.976098684e+00 
   6   10    8.052485599e+00 
   6   15    1.983301054e+00 
   7    0    7.528489865e+00 
   7    1    9.644241534e+00 
   7    2   -6.356195868e+00 
   7    3   -8.490803186e+00 
   7    6   -8.147438138e+00 
   7    7    4.796291272e+00 
   7   11   -3.088985862e+00 
   7   12    8.355580267e+00 
   7   13   -9.828064921e+00 
   7   14   -2.771348157e+00 
   7   15   -2.194491200e+00 
   8    0    7.549788326e+00 
   8    1   -4.910734100e-02 
   8    2    3.621184080e+00 
   8    3    7.908327422e+00 
   8    4    3.208067486e+00 
   8    5   -2.275490553e+00 
   8    6    4.754700950e-02 
   8    7    5.702037008e+00 
   8    8    5.637769027e+00 
   8    9   -2.177029375e+00 
   8   10    3.985288815e+00 
   8   11   -7.349679360e+00 
   8   13    4.812844961e-01 
   8   14    9.673812384e+00 
   9    0    3.678157336e+00 
   9    1   -2.874335617e-02 
   9    7   -8.220436411e+00 
   9    9   -1.519538720e-01 
   9   10   -5.405711547e+00 
   9   11   -4.767954349e+00 
   9   12    2.278442809e+00 
   9   13   -9.281765255e+00 
   9   15   -4.357799557e+00 
  10    0    3.338249871e+00 
  10    1    7.145263301e+00 
  10    3   -9.249440734e-01 
  10    5    2.109176226e+00 
  10   10   -5.756002884e+00 
  10   11    1.042564167e-01 
  10   12    7.354107231e+00 
  10   13    1.828185720e+00 
  10   14   -3.122510181e+00 
  11    0    7.881258797e+00 
  11    4   -5.703078286e+00 
  11    9    6.472147966e+00 
  11   10   -5.695644324e+00 
  11   11   -2.189214705e+00 
  11   12   -2.841463351e+00 
  11   13   -3.925499536e+00 
  11   14   -4.564885769e+00 
  11   15    8.281153358e+00 
  12    0    5.514606850e-01 
  12    1   -5.374980353e+00 
  12    2    4.057817068e+00 
  12    6    6.454384052e+00 
  12    7   -9.677947136e+00 
  12    8    1.301024931e+00 
  12    9   -5.108540113e+00 
