15 
 168 
   0    0    8.385182438e+00 
   0    4    6.191315437e+00 
   0    7   -3.336961705e+00 
   0    8    3.422428825e+00 
   0   10    3.239939229e+00 
   0   11   -6.742264917e+00 
   0   12    2.827538708e+00 
   0   13    5.698146419e+00 
   0   14   -7.200311667e+00 
   1    0    3.530144804e+00 
   1    1    4.564442548e+00 
   1    2    2.485524785e+00 
   1    3    5.875349443e+00 
   1    4    5.632571202e+00 
   1    5   -1.774347160e-01 
   1    6    6.065300577e+00 
   1    9   -7.772146611e-01 
   1   10   -9.865978443e+00 
   1   11   -7.247179451e+00 
   1   12   -4.259008725e+00 
   1   13    2.604356695e+00 
   1   14   -7.212816966e+00 
   2    0    4.164771066e+00 
   2    1   -1.097263266e+00 
   2    2   -9.487309515e+00 
   2    3    2.557784322e-01 
   2    4   -3.238103219e+00 
   2    5   -1.168764164e+00 
   2    6   -8.609990664e-01 
   2   12    8.398160971e+00 
   2   13   -6.477898789e+00 
   2   14    2.060276198e+00 
   3    0    8.289438030e+00 
   3    1   -4.639083425e+00 
   3    2   -9.512858548e+00 
   3    3    2.020597924e+00 
   3    4   -5.539657400e-01 
   3    5   -5.920015941e+00 
   3    6   -5.859756558e+00 
   3    7    6.827254278e-01 
   3    9    6.537370919e+00 
   3   13    2.726215360e+00 
   3   14   -8.675623911e+00 
   4    0    7.445303277e+00 
   4    1   -9.671576425e+00 
   4    2   -9.587712174e+00 
   4    3    4.803909758e+00 
   4    4   -6.195507420e+00 
   4    5    9.638519630e+00 
   4    6   -3.796542044e-01 
   4    7   -9.872080993e-01 
   4    8    4.266319936e+00 
   4    9   -7.556060184e+00 
   4   10    7.782439083e+00 
   4   11   -7.668988651e+00 
   4   12   -5.448073507e+00 
   4   13    6.922882958e-01 
   4   14    1.233845525e+00 
   5    0   -2.985184894e+00 
   5    1    1.151184644e+00 
   5    2   -8.580242390e+00 
   5    3    1.784461869e+00 
   5    4   -2.024800040e+00 
   5    5    9.686423850e+00 
   5    6   -9.026481585e-01 
   5    7    8.362756535e+00 
   5    8    5.776294704e+00 
   5    9   -8.151127583e+00 
   5   10    6.552654775e+00 
   5   11   -2.675821781e+00 
   5   12    7.758361281e+00 
   5   13   -9.574084646e+00 
   5   14    9.159348878e+00 
   6    0    1.201774794e+00 
   6    1   -2.732580716e+00 
   6    2   -9.304905826e+00 
   6    3    5.813607808e+00 
   6    4    8.057126974e-03 
   6    5    9.615178610e+00 
   6    6   -6.720935630e+00 
   6    7   -7.389012923e+00 
   6    8   -1.027631735e+00 
   6    9   -7.554466789e+00 
   6   10   -2.663154991e+00 
   6   11   -4.141281072e+00 
   6   12    7.675870847e+00 
   6   13    3.536200043e+00 
   6   14   -8.227303835e+00 
   7    0   -1.673815048e+00 
   7    1   -1.102949868e+00 
   7    2   -3.330250454e+00 
   7    3   -4.722786125e+00 
   7    4   -2.451817423e+00 
   7    5   -7.097774340e+00 
   7    7    7.565908148e+00 
   7    8   -9.959922648e+00 
   7    9   -9.045185672e-01 
   7   10   -5.887948631e+00 
   7   11   -7.048535060e+00 
   7   12    4.682417916e+00 
   7   13    8.597442779e+00 
   7   14    3.264861327e+00 
   8    0    6.373294408e+00 
   8    1   -6.145352335e+00 
   8    2    6.008251038e+00 
   8    4   -8.620192583e+00 
   8    5    4.224958738e+00 
   8    6    2.047586455e+00 
   8    7    9.145373767e+00 
   8    8   -3.467914523e+00 
   8    9   -4.154601051e+00 
   8   10   -6.201617076e+00 
   8   11    4.495771538e+00 
   8   12    9.536669626e+00 
   9    0    9.394914703e+00 
   9    3   -4.971889402e-01 
   9    5    5.939207996e-02 
   9    8    9.655658235e-01 
   9   10   -7.909867067e+00 
   9   11   -8.964208046e+00 
   9   13    3.310796427e+00 
   9   14   -4.521513451e+00 
  10    0    4.994828869e+00 
  10    1   -2.520064498e+00 
  10    2    5.944903197e+00 
  10    3    2.571612405e+00 
  10    4   -6.530750879e+00 
  10    5    3.166296095e+00 
  10    6   -9.775911287e+00 
  10   11   -1.189668310e+00 
  10   12    2.258123187e+00 
  10   13   -2.660611624e+00 
  10   14   -6.724943983e+00 
  11    0   -6.028049996e+00 
  11    2   -7.634888707e+00 
  11    3    6.309688403e+00 
  11    4    8.493306204e+00 
  11    5    8.707642125e+00 
  11    6    6.253987497e+00 
  11    8    4.483590801e-01 
  11    9   -8.605953232e+00 
  12    0    8.505087263e+00 
  12    1    3.540302813e-02 
  12    2    8.788058794e+00 
  12    3    3.489537222e+00 
  12    4   -7.455339464e+00 
  12    7   -6.678919712e+00 
  12    8    7.017399162e-01 
  12   11    3.905817624e+00 
  12   12   -6.982591190e+00 
  12   13   -1.714556889e+00 
  12   14   -4.189778446e+00 
  13    0   -7.429143091e+00 
  13    1    6.353848024e+00 
  13    9    8.861070017e-01 
  13   10   -5.047638428e+00 
  13   12   -4.388817224e+00 
  13   14    2.014052345e+00 
  14    0    3.030181351e+00 
  14    1   -9.865338617e+00 
  14    3   -5.906398437e+00 
  14    4   -7.106636987e+00 
  14    5    3.777459547e+00 
  14    6    5.136263054e+00 
  14    7   -4.731260871e+00 
  14    8   -7.717277340e+00 
  14    9    1.936931705e+00 
  14   11   -3.829772372e+00 
 11 
   1   -9.251298735e+00 
   2    5.900338230e+00 
   3   -7.026121570e+00 
   4   -8.005682535e+00 
   6   -9.316259075e+00 
   9   -7.181242585e+00 
  10    6.633537831e-01 
  11    4.487888963e+00 
  12   -4.794182204e+00 
  13    9.145774919e+00 
  14   -5.257481428e+00 
