16 
 192 
   0    1    7.675949033e-01 
   0    2   -9.512713298e-02 
   0    3    2.900645962e+00 
   0    6   -4.230068774e+00 
   0    7   -1.708620524e+00 
   0    8   -7.036860716e+00 
   0    9   -4.285491425e-01 
   0   10    4.351667516e+00 
   0   11   -2.353644871e+00 
   0   13    2.477674303e+00 
   0   14   -2.587345146e+00 
   0   15   -9.423326930e+00 
   1    0   -7.534608905e+00 
   1    1   -5.329223069e+00 
   1    5    9.244343523e+00 
   1    7    1.628168850e+00 
   1    8   -5.067767184e+00 
   1    9    8.828359526e-02 
   1   10    9.506687698e+00 
   1   11   -5.154590700e+00 
   1   12   -3.560456462e+00 
   1   13    2.353812208e-01 
   1   15    6.212531962e+00 
   2    0    1.544920975e-01 
   2    1   -4.553362226e+00 
   2    2    4.608495449e+00 
   2    3   -9.401982324e+00 
   2    4    9.800643637e+00 
   2    5   -8.433180261e+00 
   2    6   -5.012536590e+00 
   2    7    9.092922830e+00 
   2    8   -3.485102774e+00 
   2    9   -7.713652178e+00 
   2   10   -6.493334956e+00 
   2   11    9.713696215e+00 
   2   12   -8.596802497e+00 
   2   13    2.754389506e+00 
   2   14   -7.341378373e+00 
   2   15    2.341942089e+00 
   3    0    3.731971884e+00 
   3    1    1.925602730e+00 
   3    2   -6.472159814e-01 
   3    3   -6.049031580e+00 
   3    4   -5.305468805e+00 
   3    5   -5.537014374e+00 
   3    6    8.938430807e+00 
   3    7   -5.705709545e+00 
   3    8   -5.896930746e+00 
   3    9    8.149168390e-01 
   3   10    7.943312873e+00 
   3   11    5.474219543e+00 
   3   12    1.954003659e+00 
   3   13   -9.392548065e+00 
   3   14    9.002214314e+00 
   3   15   -5.353977805e+00 
   4    0   -9.664935683e+00 
   4    1    2.132898756e+00 
   4    2   -7.393635172e+00 
   4    3   -2.900046642e-01 
   4    5    4.526782042e+00 
   4    6   -9.873652877e+00 
   4    7   -3.317423107e+00 
   4    8   -9.771829110e+00 
   4   10    3.858368702e+00 
   4   11   -3.174604349e+00 
   4   12    6.945003924e+00 
   5    0    4.175263612e+00 
   5    4   -6.823447785e+00 
   5    7   -8.666064774e+00 
   5    8    2.650635397e-01 
   5    9   -3.237314245e+00 
   5   10    1.250975172e+00 
   5   11   -9.124596706e-01 
   5   12   -5.867755168e+00 
   5   13    8.699443908e-01 
   5   14   -8.762982956e+00 
   5   15   -2.050160825e+00 
   6    0    7.630833482e+00 
   6    1   -3.460310928e-01 
   6    2    1.127118235e+00 
   6    3   -3.475418497e+00 
   6    8   -7.865614071e+00 
   6   10    6.772191405e+00 
   6   11   -2.638558756e+00 
   6   12    3.938065929e+00 
   6   13    7.370442447e+00 
   6   14   -1.994364770e+00 
   7    1   -4.443029795e-01 
   7    3    5.609880500e-01 
   7    6    4.238002432e+00 
   7   10    5.351690261e+00 
   7   13   -2.171848720e+00 
   7   14   -3.434965491e+00 
   7   15   -1.621978583e+00 
   8    0   -3.173201896e+00 
   8    1   -1.401255047e+00 
   8    2   -6.543063613e+00 
   8    3   -5.820653133e+00 
   8    5   -1.453359791e+00 
   8    6    6.850923658e+00 
   8    7   -8.011867153e+00 
   8    9   -1.347665186e+00 
   8   10   -3.463368104e+00 
   8   11    2.296175692e+00 
   8   14    8.369741010e+00 
   8   15    4.330684494e+00 
   9    0   -3.855733654e+00 
   9    1    9.696681241e+00 
   9    2   -5.812243916e+00 
   9    3    2.406203053e+00 
   9    4   -6.848646664e+00 
   9    6    8.685360027e+00 
   9    9   -3.161085061e+00 
   9   11    7.034232573e+00 
   9   12    2.947942840e+00 
   9   13    6.488134552e+00 
   9   15    2.273809124e+00 
  10    1    8.757732234e+00 
