  16
     201
   1    0  9.148815594000000e+000
   3    0 -6.337923501000000e+000
   4    0 -3.620975839000000e+000
   5    0  6.412554011000000e+000
   6    0  8.233934034600000e+001
   7    0  7.528489865000000e+000
   8    0  7.549788326000000e+000
   9    0  3.678157336000000e+000
  10    0  3.338249871000000e+000
  11    0  7.881258797000000e+000
  12    0  5.514606850000000e-001
  13    0 -1.812196120000000e+000
  15    0  2.161331840000000e+000
   0    1 -5.402903909000000e-001
   1    1 -2.907400242000000e+000
   2    1 -4.823349523000000e+000
   3    1 -8.867699549999999e+000
   4    1 -1.405922040000000e+000
   5    1 -2.487698153000000e+000
   6    1 -2.049854563000000e+000
   7    1  9.644241534000001e+000
   8    1 -4.910734100000000e-002
   9    1 -2.874335617000000e-002
  10    1  7.145263301000000e+000
  12    1 -5.374980353000000e+000
  13    1 -8.114356621000001e+000
  14    1 -1.817386308000000e+000
  15    1 -6.409531251000000e+000
   0    2 -3.376080584000000e+000
   1    2 -3.907576644000000e+000
   2    2 -1.252380210000000e+000
   3    2 -5.509218592000000e+000
   5    2 -5.862209598000000e+000
   6    2 -2.890628874600000e+001
   7    2 -6.356195868000000e+000
   8    2  3.621184080000000e+000
  12    2  4.057817068000000e+000
  13    2  5.324021330000000e+000
  14    2 -9.022123463000000e+000
  15    2  1.607339314000000e+000
   0    3  6.570679950000000e+000
   1    3  4.742566043000000e+000
   3    3 -9.263257519000000e+000
   4    3 -2.761292715000000e+000
   5    3 -4.847890651000000e+000
   6    3  4.268309438700000e+001
   7    3 -8.490803186000001e+000
   8    3  7.908327422000000e+000
  10    3 -9.249440734000000e-001
  13    3 -4.049606008000000e+000
  15    3 -8.691935788000000e+000
   0    4  5.308381668000000e+000
   1    4 -6.556336356000000e-001
   2    4  6.471340981000000e+000
   3    4 -5.068729539000000e+000
   4    4  2.212403751000000e+000
   5    4 -7.480349807000000e+000
   6    4 -3.825740762540000e+001
   8    4  3.208067486000000e+000
  11    4 -5.703078286000000e+000
  13    4 -2.907039044000000e+000
  14    4  5.744758812000000e+000
  15    4 -9.944508064000001e+000
