14 
 147 
   0    4    9.380471454e+00 
   0    7   -2.963463488e+00 
   0    8    7.518283315e+00 
   0    9   -6.489256238e+00 
   0   10    3.072442599e+00 
   0   11   -5.920010186e+00 
   0   12    4.147810194e+00 
   0   13   -5.191360305e+00 
   1    0   -9.897905539e+00 
   1    1   -4.131799090e+00 
   1    2    2.505331346e+00 
   1    3   -1.168163123e+00 
   1    4   -1.179252385e-02 
   1    5   -9.859260862e+00 
   1    6   -9.461484921e+00 
   1    7    9.152507525e+00 
   1    8    3.916486103e+00 
   1    9   -7.155428284e+00 
   1   10    4.746050824e+00 
   1   11    7.821100516e-02 
   1   12   -9.217983434e+00 
   1   13    4.538031061e+00 
   2    0   -5.691821826e+00 
   2    1   -8.314610562e+00 
   2    4   -7.298843945e+00 
   2    8    4.192744060e+00 
   2    9    1.906012408e+00 
   2   10    6.109672387e-01 
   2   11    4.683979590e+00 
   2   12   -5.160775250e+00 
   3    2   -6.997752728e+00 
   3    4   -9.260798588e+00 
   3    5   -3.214928744e+00 
   3    6    3.668649957e-01 
   3    9   -7.164507546e+00 
   3   10    3.627614700e+00 
   3   12    8.225018432e+00 
   4    1   -3.939937952e+00 
   4    2   -3.931421906e+00 
   4    3   -4.429882528e+00 
   4    4    7.255186844e+00 
   4    5   -6.495122258e+00 
   4    6    2.676034062e+00 
   4    7    4.033540520e+00 
   4    8    6.448600026e+00 
   4    9   -7.844832865e+00 
   4   10   -1.793953831e+00 
   4   11   -6.828723596e+00 
   4   12   -4.590793263e+00 
   4   13    5.642041914e+00 
   5    0    5.230659230e+00 
   5    1   -6.125767894e-01 
   5    2    1.893029876e+00 
   5    3   -6.707591498e+00 
   5    4    4.003797168e+00 
   5    7   -3.433013131e+00 
   5    8    4.243111274e-01 
   5    9   -9.717285679e+00 
   5   10   -4.591041433e+00 
   5   11   -9.929331506e+00 
   5   12   -4.783506350e-01 
   5   13   -3.350218561e+00 
   6    0   -6.740555370e+00 
   6    1   -1.919481544e+00 
   6    2    3.506937722e+00 
   6    4   -3.683737567e+00 
   6    5   -5.271685202e+00 
   6    8    4.508036912e+00 
   6   10    9.938277096e-01 
   6   12   -3.911822985e+00 
   6   13    6.113984221e+00 
   7    0   -7.595612052e+00 
   7    2    9.097432312e+00 
   7    3    7.849605149e+00 
   7    4    1.021941493e+00 
   7    5   -7.475439840e+00 
   7    6   -8.211856176e+00 
   7    7    3.292389641e+00 
   7   10   -8.065261428e+00 
   7   11    2.060436731e+00 
   8    3    3.678190114e+00 
   8    4   -3.632827673e+00 
   8    5    5.667056254e+00 
   8    6    6.054506647e+00 
   8    7   -5.112352171e-01 
   8    8    4.146108113e+00 
   8    9    3.304736041e+00 
   8   10    5.187450353e-01 
   8   11   -1.859817959e+00 
   8   12    4.370427845e+00 
   8   13    2.969520694e-01 
   9    0   -8.460516659e+00 
   9    1    6.556170402e+00 
   9    2   -6.150516934e+00 
   9    4   -6.305951464e+00 
   9    5    7.008089160e+00 
   9    6   -9.925759726e+00 
   9    7    8.652517031e+00 
   9    8    5.036926248e+00 
   9    9    4.451926699e-01 
   9   10   -1.236663412e+00 
   9   11   -1.204049729e+00 
  10    1   -5.192136588e+00 
  10    4    5.996399547e+00 
  10    5   -2.979586953e+00 
  10    6   -4.673604895e+00 
  10    7    1.198599481e+00 
  10    8   -9.574248718e+00 
  10    9    2.740012073e+00 
  10   10    4.888276076e+00 
  10   11    6.815084633e+00 
  10   12    4.471432747e-01 
  10   13    6.432194930e+00 
  11    0    2.886924762e+00 
  11    1   -6.280165166e+00 
  11    2    3.524544775e+00 
  11    3    9.803089860e+00 
  11    4    3.624987980e+00 
  11    5    9.473699312e+00 
  11    6    5.672982258e+00 
  11    7    5.224509771e+00 
  11    8   -6.160994780e+00 
  11    9   -5.796745644e+00 
  11   10   -5.451992307e+00 
  11   11    2.846073129e+00 
  11   12    1.662524475e+00 
  11   13    3.531987484e+00 
  12    0    2.220808614e+00 
  12    1   -8.114658962e-01 
  12    2   -3.949612449e-01 
  12    3   -5.900293204e-02 
  12    4    6.772875705e+00 
  12    5    7.789866918e+00 
  12    6   -5.350775165e+00 
  12    7   -1.619769550e+00 
  12    8   -5.349609589e+00 
  12    9   -6.421207031e+00 
  12   11    5.817928926e+00 
  13    0    9.406451352e-02 
  13    1   -7.371045022e-01 
  13    2    2.019817887e-01 
  13    3   -9.213499177e+00 
  13    6    4.151511478e+00 
  13    7    2.302931088e+00 
  13   10   -3.591367227e+00 
  13   11   -8.637578178e+00 
  13   12   -7.436906138e+00 
 10 
   1    9.200009088e+00 
   2    1.426360126e+00 
   3   -5.630087862e+00 
   4    1.714337915e-02 
   7    9.148836278e-01 
   8    4.542665783e+00 
   9   -5.017981181e+00 
  10    6.351924514e+00 
  11    8.485329928e+00 
  13    5.709601708e+00 
